id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1889548440981393910","2025-02-12 13:33:49 +08:00","RT @AccentInvesting: Most people want to build wealth but do not know how.\n\nHere is the  way to create wealth in your family for the next 1…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1809208978439565357","null",0,64,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889548440981393910"
"1889632914830213462","2025-02-12 19:09:29 +08:00","Many people buy liabilities and believe they are assets.\n\nThis is why financial literacy is crucial!","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",119,21,11,0,16,6880,false,false,false,"https://twitter.com/AccentInvesting/status/1889632914830213462"
"1889662291492172227","2025-02-12 21:06:13 +08:00","A sad reality:\n\nMost people are willing to go broke for their kids but will not get rich for them.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",151,26,15,3,20,14370,false,false,false,"https://twitter.com/AccentInvesting/status/1889662291492172227"
"1889678238395330963","2025-02-12 22:09:35 +08:00","RT @AccentInvesting: Many people buy liabilities and believe they are assets.\n\nThis is why financial literacy is crucial!","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1889632914830213462","null",0,21,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1889678238395330963"
"1889721280502309189","2025-02-13 01:00:37 +08:00","Investing in yourself is the most beneficial form of self-care.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",53,5,1,0,7,4143,false,false,false,"https://twitter.com/AccentInvesting/status/1889721280502309189"
"1889728823219912733","2025-02-13 01:30:35 +08:00","RT @WisdomBuilder: Risk is better than regrets.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1889728817716994333","null",0,1,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889728823219912733"
"1889755243698675982","2025-02-13 03:15:34 +08:00","RT @AccentInvesting: Disappear for 6 months and commit to these micro-habits to change your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1879523805187477530","null",0,60,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889755243698675982"
"1889766575651053840","2025-02-13 04:00:36 +08:00","RT @AccentInvesting: Investing in yourself is the most beneficial form of self-care.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1889721280502309189","null",0,5,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889766575651053840"
"1889852884675862642","2025-02-13 09:43:34 +08:00","RT @AccentInvesting: A sad reality:\n\nMost people are willing to go broke for their kids but will not get rich for them.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1889662291492172227","null",0,26,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889852884675862642"
"1889910761402564852","2025-02-13 13:33:33 +08:00","RT @AccentInvesting: JP Morgan's secret weapon for increasing client profits?\n\nAn internal AI system they spent billions on.\n\nI found an op…","[{""type"":""photo"",""url"":""https://t.co/EeqMtKWNGH"",""thumbnail"":""https://pbs.twimg.com/media/GSmyVq4XMAAStxH?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GSmyVq4XMAAStxH?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1813176414947963102","null",0,15,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889910761402564852"
"1889984753828339937","2025-02-13 18:27:34 +08:00","RT @AccentInvesting: By the age of 30, you need to learn these financial rules to become wealthy and retire comfortably:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1879879646902112466","null",0,109,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889984753828339937"
"1889995314792104248","2025-02-13 19:09:32 +08:00","You are the most valuable asset ever created.\n\nInvest in yourself before investing in anything else.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",110,11,6,1,16,5104,false,false,false,"https://twitter.com/AccentInvesting/status/1889995314792104248"
"1890026520736866729","2025-02-13 21:13:32 +08:00","You are the person who will change your family tree and create financial freedom.\n\nBy prioritizing the following for the next 6 months, your family will be transformed for generations to come:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",287,47,122,3,22,91301,false,false,false,"https://twitter.com/AccentInvesting/status/1890026520736866729"
"1890026543297994913","2025-02-13 21:13:37 +08:00","@snowballtracker • Invest for the long-term\n\nInvest in a diversified portfolio of stocks, bonds, and other assets that have the potential for long-term growth.\n\nIndex funds or mutual funds are one of the best ways to invest. They will help you decrease risks and become more diversified.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1890026540416512159","null","null",23,0,3,0,1,2357,false,false,false,"https://twitter.com/AccentInvesting/status/1890026543297994913"
"1890026546003354046","2025-02-13 21:13:38 +08:00","@snowballtracker If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1890026543297994913","null","1890026520736866729",17,1,2,0,2,3561,false,false,false,"https://twitter.com/AccentInvesting/status/1890026546003354046"
"1890040657562972542","2025-02-13 22:09:42 +08:00","RT @AccentInvesting: You are the most valuable asset ever created.\n\nInvest in yourself before investing in anything else.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1889995314792104248","null",0,11,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890040657562972542"
"1890083665259987180","2025-02-14 01:00:36 +08:00","Delayed gratification leads to long-term wealth.\n\nInstant gratification leads to poverty.\n\nLearn the difference.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",141,37,17,0,12,7143,false,false,false,"https://twitter.com/AccentInvesting/status/1890083665259987180"
"1890128962094772273","2025-02-14 04:00:36 +08:00","RT @AccentInvesting: Delayed gratification leads to long-term wealth.\n\nInstant gratification leads to poverty.\n\nLearn the difference.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890083665259987180","null",0,37,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890128962094772273"
"1890273169711181961","2025-02-14 13:33:37 +08:00","RT @AccentInvesting: If you are in your 20s, avoid these financial traps to be 10 years ahead of people your age:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1673657387679399937","null",0,94,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890273169711181961"
"1890357711436431663","2025-02-14 19:09:34 +08:00","The rich can play broke for the longest time, whereas the poor can only play rich for a short period of time.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",150,24,14,0,15,7683,false,false,false,"https://twitter.com/AccentInvesting/status/1890357711436431663"
"1890396597684498675","2025-02-14 21:44:05 +08:00","An undeniable truth:\n\nGreat parents invest in assets now so that they will not be a burden to their children in retirement.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",100,13,11,1,21,9311,false,false,false,"https://twitter.com/AccentInvesting/status/1890396597684498675"
"1890442004925919387","2025-02-15 00:44:31 +08:00","RT @AccentInvesting: An undeniable truth:\n\nGreat parents invest in assets now so that they will not be a burden to their children in retire…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890396597684498675","null",0,13,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890442004925919387"
"1890446061124100301","2025-02-15 01:00:38 +08:00","If you do not let your money work for you, you will be working for it all your life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",116,22,12,1,9,6319,false,false,false,"https://twitter.com/AccentInvesting/status/1890446061124100301"
"1890462929545281646","2025-02-15 02:07:40 +08:00","Financial peace is better than material possessions.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",122,15,8,0,12,6395,false,false,false,"https://twitter.com/AccentInvesting/status/1890462929545281646"
"1890491368012689800","2025-02-15 04:00:40 +08:00","RT @AccentInvesting: If you do not let your money work for you, you will be working for it all your life.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890446061124100301","null",0,22,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890491368012689800"
"1890508190338474292","2025-02-15 05:07:31 +08:00","RT @AccentInvesting: Financial peace is better than material possessions.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890462929545281646","null",0,15,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1890508190338474292"
"1890521890625634433","2025-02-15 06:01:57 +08:00","RT @AccentInvesting: The rich can play broke for the longest time, whereas the poor can only play rich for a short period of time.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890357711436431663","null",0,24,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890521890625634433"
"1890635547900576136","2025-02-15 13:33:35 +08:00","RT @AccentInvesting: If you struggle with your money and don't know what to do,\n\nHere are 10 steps you can take today to be in control of y…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1854509371486531612","null",0,41,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890635547900576136"
"1890744390789800104","2025-02-15 20:46:05 +08:00","12 habits to improve your life in 2025: \n\n- Pray \n- Read \n- Work out \n- Buy assets \n- Sleep more \n- Eat healthy \n- Keep learning \n- Invest yourself \n- Walk in nature \n- Have a purpose \n- Drink more water \n- Change your surroundings \n\nWhat else to add?","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",367,65,120,4,44,44000,false,false,false,"https://twitter.com/AccentInvesting/status/1890744390789800104"
"1890863020026306906","2025-02-16 04:37:29 +08:00","Money is a tool, wealth is a mindset, and investing is the path to unlocking financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",304,74,61,1,14,40430,false,false,false,"https://twitter.com/AccentInvesting/status/1890863020026306906"
"1890997939822055934","2025-02-16 13:33:36 +08:00","RT @AccentInvesting: Life Hack:\n\nSurround yourself with people who discuss money, business, personal growth, and investments.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1652649436156424192","null",0,221,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1890997939822055934"
"1891122430057357584","2025-02-16 21:48:17 +08:00","The difference between the life you have and the one you desire is discipline, focus, and mindset.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",192,33,28,3,18,12260,false,false,false,"https://twitter.com/AccentInvesting/status/1891122430057357584"
"1891167788900774232","2025-02-17 00:48:31 +08:00","RT @AccentInvesting: The difference between the life you have and the one you desire is discipline, focus, and mindset.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891122430057357584","null",0,33,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891167788900774232"
"1891208230602207434","2025-02-17 03:29:13 +08:00","The greatest impediment to wealth creation is living to impress others.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",112,24,6,1,17,6995,false,false,false,"https://twitter.com/AccentInvesting/status/1891208230602207434"
"1891253623054536973","2025-02-17 06:29:36 +08:00","RT @AccentInvesting: The greatest impediment to wealth creation is living to impress others.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891208230602207434","null",0,24,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891253623054536973"
"1891360313619915216","2025-02-17 13:33:33 +08:00","RT @AccentInvesting: Material possessions are how poor people measure their success.\n\nFreedom is how wealthy people measure their success.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1865133437708800188","null",0,71,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891360313619915216"
"1891444860009218310","2025-02-17 19:09:30 +08:00","Success hits differently when there is no difference between Mondays and Sundays.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",129,19,5,0,15,7597,false,false,false,"https://twitter.com/AccentInvesting/status/1891444860009218310"
"1891490173159961035","2025-02-17 22:09:34 +08:00","RT @AccentInvesting: Success hits differently when there is no difference between Mondays and Sundays.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891444860009218310","null",0,19,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891490173159961035"
"1891491084309537262","2025-02-17 22:13:11 +08:00","Being rich:\n\n- Active income\n- Working is mandatory\n- No control of your time\n- Be controlled by your boss\n\nBeing wealthy:\n\n- Passive income\n- Working is optional\n- Control of your time\n- You are your own boss\n\nThe goal is to become wealthy, not rich.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",150,22,34,1,15,11085,false,false,false,"https://twitter.com/AccentInvesting/status/1891491084309537262"
"1891615463261548559","2025-02-18 06:27:25 +08:00","RT @AccentInvesting: Being rich:\n\n- Active income\n- Working is mandatory\n- No control of your time\n- Be controlled by your boss\n\nBeing weal…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891491084309537262","null",0,22,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891615463261548559"
"1891615609936375868","2025-02-18 06:28:00 +08:00","Asset ownership is the only way to achieve financial security. Not a salary.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",158,25,10,0,14,6637,false,false,false,"https://twitter.com/AccentInvesting/status/1891615609936375868"
"1891660798772043813","2025-02-18 09:27:34 +08:00","RT @AccentInvesting: Asset ownership is the only way to achieve financial security. Not a salary.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891615609936375868","null",0,25,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891660798772043813"
"1891722717449044354","2025-02-18 13:33:37 +08:00","RT @AccentInvesting: You have a good life if you have:\n\n- A Job\n- A family\n- Food\n- Good health\n- Peace of mind\n- A roof over your head\n\nBe…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1777366610635812893","null",0,124,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1891722717449044354"
"1891837028947419623","2025-02-18 21:07:50 +08:00","9 years ago, I only had $500 in my bank account and zero investing knowledge.\n\nNow, I’m on track to become the first millionaire in my family by the age of 40.\n\nHere’s how I'm doing it:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",352,49,184,3,27,96348,false,false,false,"https://twitter.com/AccentInvesting/status/1891837028947419623"
"1891837058672369763","2025-02-18 21:07:58 +08:00","• Investing my income\n\nIt took me time to decide whether to contribute to my 401(k) because I did not know when I would return home.\n\nWhen I was certain where I would live, I opened a 401(k) and a Roth IRA.\n\nI only bought index funds ($VOO and $VTI).\n\nI contribute weekly to these funds.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1891837055786721506","null","null",18,1,4,0,1,2742,false,false,false,"https://twitter.com/AccentInvesting/status/1891837058672369763"
"1891837061641949689","2025-02-18 21:07:58 +08:00","@snowballtracker If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1891837058672369763","null","1891837028947419623",19,0,2,0,2,3936,false,false,false,"https://twitter.com/AccentInvesting/status/1891837061641949689"
"1891991068868059232","2025-02-19 07:19:56 +08:00","No amount of money can replace your family.\n\nMake your family a priority.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",188,28,10,3,10,7301,false,false,false,"https://twitter.com/AccentInvesting/status/1891991068868059232"
"1892036261738606891","2025-02-19 10:19:31 +08:00","RT @AccentInvesting: No amount of money can replace your family.\n\nMake your family a priority.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891991068868059232","null",0,28,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892036261738606891"
"1892085101502038419","2025-02-19 13:33:36 +08:00","RT @AccentInvesting: Increasing your income while maintaining the same lifestyle is a powerful combination to reach financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1696101384389599250","null",0,66,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892085101502038419"
"1892130656458604559","2025-02-19 16:34:37 +08:00","RT @AccentInvesting: Disappear for 6 months and commit to these micro-habits to change your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1882054470835589486","null",0,59,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892130656458604559"
"1892169644179386795","2025-02-19 19:09:32 +08:00","You can solve 99% of your problems by managing your finances.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",295,42,33,0,21,37012,false,false,false,"https://twitter.com/AccentInvesting/status/1892169644179386795"
"1892175083386307012","2025-02-19 19:31:09 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1891837028947419623","null","null",4,0,5,0,1,1989,false,false,false,"https://twitter.com/AccentInvesting/status/1892175083386307012"
"1892200731215581331","2025-02-19 21:13:04 +08:00","Invest 3 minutes and read the following ideas to become smarter about your money than 99% of people:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",235,35,159,1,22,49006,false,false,false,"https://twitter.com/AccentInvesting/status/1892200731215581331"
"1892200775520010618","2025-02-19 21:13:14 +08:00","• Material possessions are not a sign of wealth. Ownership of assets is a measure of wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892200772672061823","null","null",21,2,2,0,1,769,false,false,false,"https://twitter.com/AccentInvesting/status/1892200775520010618"
"1892200778149884009","2025-02-19 21:13:15 +08:00","• If you want to be wealthy, you must learn to accept failure and avoid social comparison at all costs.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892200775520010618","null","null",21,2,2,0,1,1943,false,false,false,"https://twitter.com/AccentInvesting/status/1892200778149884009"
"1892200780939059282","2025-02-19 21:13:16 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892200778149884009","null","1892200731215581331",19,0,2,0,2,3288,false,false,false,"https://twitter.com/AccentInvesting/status/1892200780939059282"
"1892257984115290584","2025-02-20 01:00:34 +08:00","Self-care is also taking care of your finances.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",257,46,23,2,21,36037,false,false,false,"https://twitter.com/AccentInvesting/status/1892257984115290584"
"1892363439818899522","2025-02-20 07:59:37 +08:00","RT @AccentInvesting: Invest 3 minutes and read the following ideas to become smarter about your money than 99% of people:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892200731215581331","null",0,35,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892363439818899522"
"1892406469372297325","2025-02-20 10:50:36 +08:00","RT @AccentInvesting: Harsh reality:\n\nPeople with no control over their finances will always work for those who do.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1882022788057141281","null",0,50,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892406469372297325"
"1892447484661710984","2025-02-20 13:33:34 +08:00","RT @AccentInvesting: Financial literacy is a prerequisite for wealth creation and financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1678355968848011264","null",0,32,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892447484661710984"
"1892462010920550745","2025-02-20 14:31:18 +08:00","I invest $300 per week in the S&amp;P 500.\n\n🌟 10 Yrs - $219,535\n🌟 20 Yrs - $706,824\n🌟 30 Yrs - $1,788,431\n\nDon't miss out! Simplify your financial journey with our guide to index funds. \n\nGet your copy today.\n\nhttps://t.co/i89cgh2NZz","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892200731215581331","null","null",4,1,3,0,1,1720,false,false,false,"https://twitter.com/AccentInvesting/status/1892462010920550745"
"1892532060423643615","2025-02-20 19:09:39 +08:00","Patience, emotional control, and discipline are soft skills that cannot be taught.\n\nThat is why even the brightest individuals cannot achieve financial success.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",104,17,15,1,9,6172,false,false,false,"https://twitter.com/AccentInvesting/status/1892532060423643615"
"1892562242467426694","2025-02-20 21:09:35 +08:00","Being good with money has more to do with how you behave than anything.\n\nCommit to these money habits over the next 3 months to take control of your finances in 2025:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",172,35,92,1,24,52500,false,false,false,"https://twitter.com/AccentInvesting/status/1892562242467426694"
"1892562273207529720","2025-02-20 21:09:42 +08:00","• Create an emergency fund\n\nHaving an emergency fund is essential to handling life's unexpected curveballs.\n\nAn emergency fund protects you from:\n\n- Borrowing\n- Making bad financial decisions\n- Living paycheck to paycheck\n- Being late on your bills","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892562270355436029","null","null",14,1,1,0,1,1670,false,false,false,"https://twitter.com/AccentInvesting/status/1892562273207529720"
"1892562276269293642","2025-02-20 21:09:43 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1892562273207529720","null","1892562242467426694",8,2,1,0,2,2569,false,false,false,"https://twitter.com/AccentInvesting/status/1892562276269293642"
"1892603419191287930","2025-02-20 23:53:12 +08:00","RT @AccentInvesting: Patience, emotional control, and discipline are soft skills that cannot be taught.\n\nThat is why even the brightest ind…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892532060423643615","null",0,17,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892603419191287930"
"1892671724295958901","2025-02-21 04:24:37 +08:00","RT @AccentInvesting: Habits are the compound interest of personal development and growth.\n\nHere are 12 habits of highly successful people t…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1882410025093566648","null",0,47,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892671724295958901"
"1892759790624833878","2025-02-21 10:14:34 +08:00","RT @AccentInvesting: The day you plant the seed is not the day you eat the fruit. \n\nInvesting is not a get-rich-quick scheme.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1882157136643285390","null",0,85,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1892759790624833878"
